"Index","Chapter","Thought","D: Original","D: Refashioned","D: Elegant","D: Distilled","Notes"
"3.64","3.14","64","""I am superior to you, for my father is a man of consular rank."" Another says, ""I have been a tribune, but you have not."" If we were horses, would you say, ""My father was swifter?"" ""I have much barley and fodder, or elegant neck ornaments."" If, then, while you were saying this, I said, ""Be it so: let us run then."" Well, is there nothing in a man such as running in a horse, by which it will he known which is superior and inferior? Is there not modesty, fidelity, justice? Show yourself superior in these, that you may be superior as a man. If you tell me that you can kick violently, I also will say to you that you are proud of that which is the act of an ass.","","","",""
"","3.15","","<b>Chapter 15: That we ought to proceed with circumspection to everything</b>","","","",""
"3.65","3.15","65","In every act consider what precedes and what follows, and then proceed to the act. If you do not consider, you will at first begin with spirit, since you have not thought at all of the things which follow; but afterward, when some consequences have shown themselves, you will basely desist. ""I wish to conquer at the Olympic games."" ""And I too, by the gods: for it is a fine thing."" But consider here what precedes and what follows; and then, if it is for your good, undertake the thing. You must act according to rules, follow strict diet, abstain from delicacies, exercise yourself by compulsion at fixed times, in heat, in cold; drink no cold water, nor wine, when there is opportunity of drinking it. In a word you must surrender yourself to the trainer as you do to a physician. Next in the contest, you must be covered with sand, sometimes dislocate a hand, sprain an ankle, swallow a quantity of dust, be scourged with the whip; and after undergoing all this, you must sometimes be conquered. After reckoning all these things, if you have still an inclination, go to the athletic practice. If you do not reckon them, observe you behave like children who at one time you wi play as wrestlers, then as gladiators, then blow a trumpet, then act a tragedy, when they have seen and admired such things. So you also do: you are at one time a wrestler, then a gladiator, then a philosopher, then a rhetorician; but with your whole soul you are nothing: like the ape, you imitate all that you see; and always one thing after another pleases you, but that which becomes familiar displeases you. For you have never undertaken anything after consideration, nor after having explored the whole matter and put it to a strict examination; but you have undertaken it at hazard and with a cold desire. Thus some persons having seen a philosopher and having heard one speak like Euphrates- yet who can speak like him?- wish to be philosophers themselves.","","","",""
"3.66","3.15","66","Man, consider first what the matter is, then your own nature also, what it is able to bear. If you are a wrestler, look at your shoulders, your thighs, your loins: for different men are naturally formed for different things. Do you think that, if you do, you can be a philosopher? Do you think that you can eat as you do now, drink as you do now, and in the same way be angry and out of humour? You must watch, labour, conquer certain desires, you must depart from your kinsmen, be despised by your slave, laughed at by those who meet you, in everything you must be in an inferior condition, as to magisterial office, in honours, in courts of justice. When you have considered all these things completely, then, if you think proper, approach to philosophy, if you would gain in exchange for these things freedom from perturbations, liberty, tranquillity. If you have not considered these things, do not approach philosophy: do not act like children, at one time a philosopher, then a tax collector, then a rhetorician, then a procurator of Caesar These things are not consistent. You must be one man either good or bad: you must either labour at your own ruling faculty or at external things: you must either labour at things within or at external things: that is, you must either occupy the place of a philosopher or that of one of the vulgar.

A person said to Rufus when Galba was murdered, ""Is the world now governed by Providence?"" But Rufus replied, ""Did I ever incidentally form an argument from Galba that the world is governed by Providence?""","","","",""
"","3.16","","<b>Chapter 16: That we ought with caution to enter, into familiar intercourse with men</b>","","","",""
"3.67","3.16","67","If a man has frequent intercourse with others, either for talk, or drinking together, or generally for social purposes, he must either become like them, or change them to his own fashion. For if a man places a piece of quenched charcoal close to a piece that is burning, either the quenched charcoal will quench the other, or the burning charcoal will light that which is quenched. Since, then, the danger is so great, we must cautiously enter into such intimacies with those of the common sort, and remember that it is impossible that a man can keep company with one who is covered with soot without being partaker of the soot himself. For what will you do if a man speaks about gladiators, about horses, about athletes, or, what is worse, about men? ""Such a person is bad,"" ""Such a person is good"": ""This was well done,"" ""This was done badly."" Further, if he scoff, or ridicule, or show an ill-natured disposition? Is any man among us prepared like a lute-player when he takes a lute, so that as soon as he has touched the strings, he discovers which are discordant, and tunes the instrument? such a power as Socrates had who in all his social intercourse could lead his companions to his own purpose? How should you have this power? It is therefore a necessary consequence that you are carried about by the common kind of people.","","","",""
"3.68","3.16","68","Why, then, are they more powerful than you? Because they utter these useless words from their real opinions: but you utter your elegant words only from your lips; for this reason they are without strength and dead, and it is nauseous to listen to your exhortations and your miserable virtue, which is talked of everywhere. In this way the vulgar have the advantage over you: for every opinion is strong and invincible. Until, then, the good sentiments are fixed in you, and you shall have acquired a certain power for your security, I advise you to be careful in your association with like wax in the sun there will be melted away whatever you inscribe on your minds in the school. Withdraw, then, yourselves far from the sun so long as you have these waxen sentiments. For this reason also philosophers advise men to leave their native country, because ancient habits distract them and do not allow a beginning to be made of a different habit; nor can we tolerate those who meet us and say: ""See such a one is now a philosopher, who was once so-and-so."" Thus also physicians send those who have lingering diseases to a different country and a different air; and they do right, Do you also introduce other habits than those which you have: fix your opinions and exercise yourselves in them. But you do not so: you go hence to a spectacle, to a show of gladiators, to a place of exercise, to a circus; then you come back hither, and again from this place you go to those places, and still the same persons. And there is no pleasing habit, nor attention, nor care about self and observation of this kind, ""How shall I use the appearances presented to me? according to nature, or contrary to nature? how do I answer to them? as I ought, or as I ought not? Do I say to those things which are independent of the will, that they do not concern me?"" For if you are not yet in this state, fly from your former habits, fly from the common sort, if you intend ever to begin to be something.","","","",""
"","3.17","","<b>Chapter 17: On providence</b>","","","",""
"3.69","3.17","69","When you make any charge against Providence, consider, and you will learn that the thing has happened according to reason. ""Yes, but the unjust man has the advantage."" In what? ""In money."" Yes, for he is superior to you in this, that he flatters, is free from shame, and is watchful. What is the wonder? But see if he has the advantage over you in being faithful, in being modest: for you will not find it to be so; but wherein you are superior, there you will find that you have the advantage. And I once said to a man who was vexed because Philostorgus was fortunate: ""Would you choose to lie with Sura?"" ""May it never happen,"" he replied, ""that this day should come?"" ""Why then are you vexed, if he receives something in return for that which he sells; or how can you consider him happy who acquires those things by such means as you abominate; or what wrong does Providence, if he gives the better things to the better men? Is it not better to be modest than to be rich?"" He admitted this. Why are you vexed then, man, when you possess the better thing? Remember, then, always, and have in readiness, the truth that this is a law of nature, that the superior has an advantage over the inferior in that in which he is superior; and you will never be vexed.","","","",""
"3.70","3.17","70","""But my wife treats me badly."" Well, if any man asks you what this is, say, ""My wife treats me badly."" ""Is there, then, nothing more?"" Nothing. ""My father gives me nothing."" But to say that this is an evil is something which must be added to it externally, and falsely added. For this reason we must not get rid of poverty, but of the opinion about poverty, and then we shall be happy.","","","",""
"","3.18","","<b>Chapter 18: That we ought not to be disturbed by any news</b>","","","",""
"3.71","3.18","71","When anything shall be reported to you which is of a nature to disturb, have this principle in readiness, that the news is about nothing which is within the power","","","",""
"","4.1","","<b>Chapter 1: About freedom</b>","","","",""
"4.1","4.1","1","He is free who lives as he wishes to live; who is neither subject to compulsion nor to hindrance, nor to force; whose movements to action are not impeded, whose desires attain their purpose, and who does not fall into that which he would avoid. Who, then, chooses to live in error? No man. Who chooses to live deceived, liable to mistake, unjust, unrestrained, discontented, mean? No man. Not one then of the bad lives as he wishes; nor is he, then, free. And who chooses to live in sorrow, fear, envy, pity, desiring and failing in his desires, attempting to avoid something and falling into it? Not one. Do we then find any of the bad free from sorrow, free from fear, who does not fall into that which he would avoid, and does not obtain that which he wishes? Not one; nor then do we find any bad man free.","","","",""
"4.2","4.1","2","If, then, a man who has been twice consul should hear this, if you add, ""But you are a wise man; this is nothing to you"": he will pardon you. But if you tell him the truth, and say, ""You differ not at all from those who have been thrice sold as to being yourself not a slave,"" what else ought you to expect than blows? For he says, ""What, I a slave, I whose father was free, whose mother was free, I whom no man can purchase: I am also of senatorial rank, and a friend of Caesar, and I have been a consul, and I own many slaves."" In the first place, most excellent senatorial man, perhaps your father also was a slave in the same kind of servitude, and your mother, and your grandfather and all your ancestors in an ascending series. But even if they were as free as it is possible, what is this to you? What if they were of a noble nature, and you of a mean nature; if they were fearless, and you a coward; if they had the power of self-restraint, and you are not able to exercise it.","","","",""
"4.3","4.1","3","""And what,"" you may say, ""has this to do with being a slave?"" Does it seem to you to be nothing to do a thing unwillingly, with compulsion, with groans, has this nothing to do with being a slave? ""It is something,"" you say: ""but who is able to compel me, except the lord of all, Caesar?"" Then even you yourself have admitted that you have one master. But that he is the common master of all, as you say, let not this console you at all: but know that you are a slave in a great family. So also the people of Nicopolis are used to exclaim, ""By the fortune of Caesar, are free.""","","","",""
"4.4","4.1","4","However, if you please, let us not speak of Caesar at present. But tell me this: did you never love any person, a young girl, or slave, or free? What then is this with respect to being a slave or free? Were you never commanded by the person beloved to do something which you did not wish to do? have you never flattered your little slave? have you never kissed her feet? And yet if any man compelled you to kiss Caesar's feet, you would think it an insult and excessive tyranny. What else, then, is slavery? Did you never go out by night to some place whither you did not wish to go, did you not expend what you did not wish to expend, did you not utter words with sighs and groans, did you not submit to abuse and to be excluded? But if you are ashamed to confess your own acts, see what Thrasonides says and does, who having seen so much military service as perhaps not even you have, first of all went out by night, when Geta does not venture out, but if he were compelled by his master, would have cried out much and would have gone out lamenting his bitter slavery. Next, what does Thrasonides say? ""A worthless girl has enslaved me, me whom no enemy, ever did."" Unhappy man, who are the slave even of a girl, and a worthless girl. Why then do you still call yourself free? and why do you talk of your service in the army? Then he calls for a sword and is angry with him who out of kindness refuses it; and he sends presents to her who hates him, and entreats and weeps, and on the other hand, having had a little success, he is elated. But even then how? was he free enough neither to desire nor to fear?","","","",""
"4.5","4.1","5","Now consider in the case of animals, how we employ the notion of liberty. Men keep tame lions shut up, and feed them, and some take them about; and who will say that this lion is free? Is it not the fact that the more he lives at his ease, so much the more he is in a slavish condition? and who if he had perception and reason would wish to be one of these lions? Well, these birds when they are caught and are kept shut up, how much do they suffer in their attempts to escape? and some of them die of hunger rather than submit to such a kind of life. And as many of them as live, hardly live and with suffering pine away; and if they ever find any opening, they make their escape. So much do they desire their natural liberty, and to be independent and free from hindrance. And what harm is there to you in this? ""What do you say? I am formed by nature to fly where I choose, to live in the open air, to sing when I choose: you deprive me of all this, and say, 'What harm is it to you?' For this reason we shall say that those animals only are free which cannot endure capture, but, as soon as they are caught, escape from captivity by death. So Diogenes says that there is one way to freedom, and that is to die content: and he writes to the Persian king, ""You cannot enslave the Athenian state any more than you can enslave fishes."" ""How is that? cannot I catch them?"" ""If you catch them,"" says Diogenes, ""they will immediately leave you, as fishes do; for if you catch a fish, it dies; and if these men that are caught shall die, of what use to you is the preparation for war?"" These are the words of a free man who had carefully examined the thing and, as was natural, had discovered it. But if you look for it in a different place from where it is, what wonder if you never find it?","","","",""
"4.6","4.1","6","The slave wishes to be set free immediately. Why? Do you think that he wishes to pay money to the collectors of twentieths? No; but because he imagines that hitherto through not having obtained this, he is hindered and unfortunate. ""If I shall be set free, immediately it is all happiness, I care for no man, I speak to all as an equal and, like to them, I go where I choose, I come from any place I choose, and go where I choose."" Then he is set free; and forthwith having no place where he can eat, he looks for some man to flatter, some one with whom he shall sup: then he either works with his body and endures the most dreadful things; and if he can obtain a manger, he falls into a slavery much worse than his former slavery; or even if he is become rich, being a man without any knowledge of what is good, he loves some little girl, and in his happiness laments and desires to be a slave again. He says, ""what evil did I suffer in my state of slavery? Another clothed me, another supplied me with shoes, another fed me, another looked after me in sickness; and I did only a few services for him.","","","",""
"4.7","4.1","7","But now a wretched man, what things I suffer, being a slave of many instead of to one. But however,"" he says, ""if I shall acquire rings, then I shall live most prosperously and happily."" First, in order to acquire these rings, he submits to that which he is worthy of; then, when he has acquired them, it is again all the same. Then he says, ""if I shall be engaged in military service, I am free from all evils."" He obtains military service. He suffers as much as a flogged slave, and nevertheless he asks for a second service and a third. After this, when he has put the finishing stroke to his career and is become a senator, then he becomes a slave by entering into the assembly, then he serves the finer and most splendid slavery- not to be a fool, but to learn what Socrates taught, what is the nature of each thing that exists, and that a man should not rashly adapt preconceptions to the several things which are.","","","",""
"4.8","4.1","8","For this is the cause to men of all their evils, the not being able to adapt the general preconceptions to the several things. But we have different opinions. One man thinks that he is sick: not so however, but the fact is that he does not adapt his preconceptions right. Another thinks that he is poor; another that he has a severe father or mother; and another, again, that Caesar is not favourable to him. But all this is one and only one thing, the not knowing how to adapt the preconceptions. For who has not a preconception of that which is bad, that it is hurtful, that it ought to be avoided, that it ought in every way to be guarded against? One preconception is not repugnant to another, only where it comes to the matter of adaptation.","","","",""
"4.9","4.1","9","What then is this evil, which is both hurtful, and a thing to be avoided? He answers, ""Not to be Caesar's friend."" He is gone far from the mark, he has missed the adaptation, he is embarrassed, he seeks the things which are not at all pertinent to the matter; for when he has succeeded in being Caesar's friend, nevertheless he has failed in finding what he sought. For what is that which every man seeks? To live secure, to be happy, to do everything as he wishes, not to be hindered, nor compelled. When then he is become the friend of Caesar, is he free from hindrance? free from compulsion, is he tranquil, is he happy? Of whom shall we inquire? What more trustworthy witness have we than this very man who is, become Caesar's friend? Come forward and tell us when did you sleep more quietly, now or before you became Caesar's friend? Immediately you hear the answer, ""Stop, I entreat you, and do not mock me: you know not what miseries I suffer, and sleep does not come to me; but one comes and says, 'Caesar is already awake, he is now going forth': then come troubles and cares."" Well, when did you sup with more pleasure, now or before? Hear what he says about this also. He says that if he is not invited, he is pained: and if he is invited, he sups like a slave with his master, all the while being anxious that he does not say or do anything foolish. And what do you suppose that he is afraid of; lest he should be lashed like a slave? How can he expect anything so good? No, but as befits so great a man, Caesar's friend, he is afraid that he may lose his head. And when did you bathe more free from trouble, and take your gymnastic exercise more quietly? In fine, which kind of life did you prefer? your present or your former life? I can swear that no man is so stupid or so ignorant of truth as not to bewail his own misfortunes the nearer he is in friendship to Caesar.","","","",""
"4.10","4.1","10","Since, then, neither those who are called kings live as they choose, nor the friends of kings, who finally are those who are free? Seek, and you will find; for you have aids from nature for the discovery of truth. But if you are not able yourself by going along these ways only to discover that which follows, listen to those who have made the inquiry. What do they say? Does freedom seem to you a good thing? ""The greatest good."" Is it possible, then, that he who obtains the greatest good can be unhappy or fare badly? ""No."" Whomsoever, then, you shall see unhappy, unfortunate, lamenting, confidently declare that they are not free. ""I do declare it."" We have now, then, got away from buying and selling and from such arrangements about matters of property; for if you have rightly assented to these matters, if the Great King is unhappy, he cannot be free, nor can a little king, nor a man of consular rank, nor one who has been twice consul. ""Be it so.""","","","",""
"4.11","4.1","11","Further, then, answer me this question also: Does freedom seem to you to be something great and noble and valuable? ""How should it not seem so?"" Is it possible, then, when a man obtains anything, so great and valuable and noble to be mean? ""It is not possible."" When, then, you see any man subject to another, or flattering him contrary to his own opinion, confidently affirm that this man also is not free; and not only if he do this for a bit of supper, but also if he does it for a government or a consulship: and call these men ""little slaves"" who for the sake of little matters do these things, and those who do so for the sake of great things call ""great slaves,"" as they deserve to be. ""This is admitted also."" Do you think that freedom is a thing independent and self-governing? ""Certainly."" Whomsoever, then, it is in the power of another to hinder and compel, declare that he is not free. And do not look, I entreat you, after his grandfathers and great-grandfathers, or inquire about his being bought or sold; but if you hear him saying from his heart and with feeling, ""Master,"" even if the twelve fasces precede him, call him a slave. And if you hear him say, ""Wretch that I am, how much I suffer,"" call him a slave. If, finally, you see him lamenting, complaining, unhappy, call him a slave though he wears a praetexta. If, then, he is doing nothing of this kind, do not yet say that he is free, but learn his opinions, whether they are subject to compulsion, or may produce hindrance, or to bad fortune; and if you find him such, call him a slave who has a holiday in the Saturnalia: say that his master is from home: he will return soon, and you will know what he suffers. ""Who will return?"" Whoever has in himself the power over anything which is desired by the man, either to give it to him or to take it away? ""Thus, then, have we many masters?"" We have: for we have circumstances as masters prior to our present masters; and these circumstances are many.","","","",""
"4.12","4.1","12","Therefore it must of necessity be that those who have the power over any of these circumstances must be our masters. For no man fears Caesar himself, but he fears death, banishment, deprivation of his property, prison, and disgrace. Nor does any man love Caesar, unless Caesar is a person of great merit, but he loves wealth, the office of tribune, praetor or consul. When we love, and hate, and fear these things, it must be that those who have the power over them must be our masters. Therefore we adore them even as gods; for we think that what possesses the power of conferring the greatest advantage on us is divine. Then we wrongly assume that a certain person has the power of conferring the greatest advantages; therefore he is something divine.","","","",""
"4.13","4.1","13","For if we wrongly assume that a certain person has the power of conferring the greatest advantages, it is a necessary consequence that the conclusion from these premises must be false.

What, then, is that which makes a man free from hindrance and makes him his own master? For wealth does not do it, nor consulship, nor provincial government, nor royal power; but something else must be discovered. What then is that which, when we write, makes us free from hindrance and unimpeded? ""The knowledge of the art of writing."" What, then, is it in playing the lute? ""The science of playing the lute."" Therefore in life also it is the science of life. You have, then, heard in a general way: but examine the thing also in the several parts. Is it possible that he who desires any of the things which depend on others can be free from hindrance? ""No."" Is it possible for him to be unimpeded? ""No."" Therefore he cannot be free. Consider then: whether we have nothing which is in our own power only, or whether we have all things, or whether some things are in our own power, and others in the power of others. ""What do you mean?"" When you wish the body to be entire, is it in your power or not? ""It is not in my power."" When you wish it to be healthy? ""Neither is this in my power."" When you wish it to be handsome? ""Nor is this."" Life or death? ""Neither is this in my power."" Your body, then, is another's, subject to every man who is stronger than yourself? ""It is."" But your estate, is it in your power to have it when you please, and as long as you please, and such as you please? ""No."" And your slaves? ""No."" And your clothes? ""No."" And your house? ""No."" And your horses? ""Not one of these things."" And if you wish by all means your children to live, or your wife, or your brother, or your friends, is it in your power? ""This also is not in my power.""","","","",""
"4.14","4.1","14","Whether, then, have you nothing which is in your own power, which depends on yourself only and cannot be taken from you, or have you anything of the kind? ""I know not."" Look at the thing, then, thus, examine it. Is any man able to make you assent to that which is false? ""No man."" In the matter of assent, then, you are free from hindrance and obstruction. ""Granted."" Well; and can a man force you to desire to move toward that to which you do not choose? ""He can, for when he threatens me with death or bonds, he compels me to desire to move toward it."" If, then, you despise death and bonds, do you still pay any regard to him? ""No."" Is, then, the despising of death an act of your own, or is it not yours? ""It is my act."" It is your own act, then, also to desire to move toward a thing: or is it not so? ""It is my own act."" But to desire to move away from a thing, whose act is that? This also is your act. ""What, then, if I have attempted to walk, suppose another should hinder me."" What part of you does he hinder? does he hinder the faculty of assent? ""No: but my poor body."" Yes, as he would do with a stone. ""Granted; but I no longer walk."" And who told you that walking is your act free from hindrance? for I said that this only was free from hindrance, to desire to move: but where there is need of body and its co-operation, you have heard long ago that nothing is your own. ""Granted also."" And who can compel you to desire what you do not wish? ""No man."" And to propose, or intend, or in short to make use of the appearances which present themselves, can any man compel you? ""He cannot do this: but he will hinder me when I desire from obtaining what I desire."" If you desire anything which is your own, and one of the things which cannot be hindered, how will he hinder you? ""He cannot in any way."" Who, then, tells you that he who desires the things that belong to another is free from hindrance?","","","",""
"4.15","4.1","15","""Must I, then, not desire health?"" By no means, nor anything else that belongs to another: for what is not in your power to acquire or to keep when you please, this belongs to another. Keep, then, far from it not only your hands but, more than that, even your desires. If you do not, you have surrendered yourself as a slave; you have subjected your neck, if you admire anything not your own, to everything that is dependent on the power of others and perishable, to which you have conceived a liking. ""Is not my hand my own?"" It is a part of your own body; but it is by nature earth, subject to hindrance, compulsion, and the slave of everything which is stronger. And why do I say your hand? You ought to possess your whole body as a poor ass loaded, as long as it is possible, as long as you are allowed. But if there be a press, and a soldier should lay hold of it, let it go, do not resist, nor murmur; if you do, you will receive blows, and nevertheless you will also lose the ass. But when you ought to feel thus with respect to the body, consider what remains to be done about all the rest, which is provided for the sake of the body. When the body is an ass, all the other things are bits belonging to the ass, pack-saddles, shoes, barley, fodder. Let these also go: get rid of them quicker and more readily than of the ass.","","","",""
"4.16","4.1","16","When you have made this preparation, and have practiced this discipline, to distinguish that which belongs to another from that which is your own, the things which are subject to hindrance from those which are not, to consider the things free from hindrance to concern yourself, and those which are not free not to concern yourself, to keep your desire steadily fixed to the things which do concern yourself, and turned from the things which do not concern yourself; do you still fear any man? ""No one."" For about what will you be afraid? about the things which are your own, in which consists the nature of good and evil? and who has power over these things? who can take them away? who can impede them? No man can, no more than he can impede God. But will you be afraid about your body and your possessions, about things which are not yours, about things which in no way concern you? and what else have you been studying from the beginning than to distinguish between your own and not your own, the things which are in your power and not in your power, the things subject to hindrance and not subject? and why have you come to the philosophers? was it that you may nevertheless be unfortunate and unhappy? You will then in this way, as I have supposed you to have done, be without fear and disturbance. And what is grief to you? for fear comes from what you expect, but grief from that which is present. But what further will you desire? For of the things which are within the power of the will, as being good and present, you have a proper and regulated desire: but of the things which are not in the power of the will you do not desire any one, and so you do not allow any place to that which is irrational, and impatient, and above measure hasty.","","","",""
"4.17","4.1","17","When, then, you are thus affected toward things, what man can any longer be formidable to you? For what has a man which is formidable to another, either when you see him or speak to him or, finally, are conversant with him? Not more than one horse has with respect to another, or one dog to another, or one bee to another bee. Things, indeed, are formidable to every man; and when any man is able to confer these things on another or to take them away, then he too becomes formidable. How then is an acropolis demolished? Not by the sword, not by fire, but by opinion.","","","",""
"4.18","4.1","18","For if we abolish the acropolis which is in the city, can we abolish also that of fever, and that of beautiful women? Can we, in a word, abolish the acropolis which is in us and cast out the tyrants within us, whom we have dally over us, sometimes the same tyrants, at other times different tyrants? But with this we must begin, and with this we must demolish the acropolis and eject the tyrants, by giving up the body, the parts of it, the faculties of it, the possessions, the reputation, magisterial offices, honours, children, brothers, friends, by considering all these things as belonging to others. And if tyrants have been ejected from us, why do I still shut in the acropolis by a wall of circumvallation, at least on my account; for if it still stands, what does it do to me? why do I still eject guards? For where do I perceive them? against others they have their fasces, and their spears, and their swords.","","","",""
"4.19","4.1","19","But I have never been hindered in my will, nor compelled when I did not will. And how is this possible? I have placed my movements toward action in obedience to God. Is it His will that I shall have fever? It is my will also. Is it His will that I should move toward anything? It is my will also. Is it His will that I should obtain anything? It is my wish also. Does He not will? I do not wish. Is it His will that I be put to the rack? It is my will then to die; it is my will then to be put to the rack. Who, then, is still able to hinder me contrary to my own judgement, or to compel me? No more than he can hinder or compel Zeus.","","","",""
"4.20","4.1","20","Thus the more cautious of travelers also act. A traveler has heard that the road is infested by robbers; he does not venture to enter on it alone, but he waits for the companionship on the road either of an ambassador, or of a quaestor, or of a proconsul, and when he has attached himself to such persons he goes along the road safely. So in the world the wise man acts. There are many companies of robbers, tyrants, storms, difficulties, losses of that which is dearest. ""Where is there any place of refuge? how shall he pass along without being attacked by robbers? what company shall he wait for that he may pass along in safety? to whom shall he attach himself? To what person generally? to the rich man, to the man of consular rank? and what is the use of that to me? Such a man is stripped himself, groans and laments. But what if the fellow-companion himself turns against me and becomes my robber, what shall I do? I will be 'a friend of Caesar': when I am Caesar's companion no man will wrong me. In the first place, that I may become illustrious, what things must I endure and suffer? how often and by how many must I he robbed? Then, if I become Caesar's friend, he also is mortal. And if Caesar from any circumstance becomes my enemy, where is it best for me to retire? Into a desert? Well, does fever not come there? What shall be done then? Is it not possible to find a safe fellow traveler, a faithful one, strong, secure against all surprises?"" Thus he considers and perceives that if he attaches himself to God, he will make his journey in safety.","","","",""
"4.21","4.1","21","""How do you understand 'attaching yourself to God'?"" In this sense, that whatever God wills, a man also shall will; and what God does not will, a man shall not will. How, then, shall this he done? In what other way than by examining the movements of God and his administration What has He given to me as my own and in my own power? what has He reserved to Himself? He has given to me the things which are in the power of the will: He has put them in my power free from impediment and hindrance. How was He able to make the earthly body free from hindrance? And accordingly He has subjected to the revolution of the whole, possessions, household things, house, children, wife. Why, then, do I fight against God? why do I will what does not depend on the will? why do I will to have absolutely what is not granted to ma? But how ought I to will to have things? In the way in which they are given and as long as they are given. But He who has given takes away. Why then do I resist? I do not say that I shall be fool if I use force to one who is stronger, but I shall first be unjust. For whence had I things when I came into the world? My father gave them to me. And who gave them to him? and who made the sun? and who made the fruits of the earth? and who the seasons? and who made the connection of men with one another and their fellowship?","","","",""
"4.22","4.1","22","Then after receiving everything from another and even yourself, are you angry and do you blame the Giver if he takes anything from you? Who are you, and for what purpose did you come into the world? Did not He introduce you here, did He not show you the light, did he not give you fellow-workers, and perception, and reason? and as whom did He introduce you here? did He not introduce you as a subject to death, and as one to live on the earth with a little flesh, and to observe His administration, and to join with Him in the spectacle and the festival for a short time? Will you not, then, as long as you have been permitted, after seeing the spectacle and the solemnity, when he leads you out, go with adoration of Him and thanks for what you have seen, and heard? ""No; but I would, still enjoy the feast."" The initiated, too, would wish to be longer in the initiation: and perhaps also those, at Olympia to see other athletes; but the solemnity is ended: go away like a grateful and modest man; make room for others: others also must be born, as you were, and being born they must have a place, and houses and necessary things. And if the first do not retire, what remains? Why ire you insatiable? Why are you not content? why do you contract the world? ""Yes, but I would have my little children with me and my wife."" What, are they yours? do they not belong to the Giver, and to Him who made you? then will you not give up what belongs to others? will you not give way to Him who is superior? ""Why, then, did He introduce me into the world on these conditions,"" And if the conditions do not suit you depart. He has no need of a spectator who is not satisfied. He wants those who join in the festival, those who take part in the chorus, that they may rather applaud, admire, and celebrate with hymns the solemnity.","","","",""
"4.23","4.1","23","But those who can bear no trouble, and the cowardly He will not willingly see absent from the great assembly; for they did not when they were present behave as they ought to do at a festival nor fill up their place properly, but they lamented, found fault with the deity, fortune, their companions; not seeing both what they had. and their own powers, which they received for contrary purposes, the powers of magnanimity, of a generous mind, manly spirit, and what we are now inquiring about, freedom. ""For what purpose, then, have I received these things? To use them. ""How long;"" So long as He who his lent them chooses. ""What if they are necessary to me?"" Do not attach yourself to them and they will not be necessary: do not say to yourself that they are necessary, and then they are not necessary.","","","",""
"4.24","4.1","24","This study you ought to practice from morning to evening, beginning, with the smallest things and those most liable to damage, with an earthen pot, with a cup. Then proceed in this way to a tunic to a little dog, to a horse, to a small estate in land: then to yourself, to your body, to the parts of your body, to your brothers. Look all round and throw these things from you. Purge your opinions so that nothing cleave to you of the things which are not your own, that nothing grow to you, that nothing give you pain when it is torn from you; and say, while you are daily exercising yourself as you do there, not that you are philosophizing, for this is an arrogant expression, but that you are presenting an asserter of freedom: for this is really freedom. To this freedom Diogenes was called by Antisthenes, and he said that he could no longer be enslaved by any man.","","","",""
"4.25","4.1","25","For this reason when he was taken prisoner, how did he behave to the pirates? Did he call any of them master? and I do not speak of the name, for I am not afraid of the word, but of the state of mind by which the word is produced. How did he reprove them for feeding badly their captives? How was he sold? Did he seek a master? no; but a slave, And, when he was sold, how did he behave to his master? Immediately he disputed with him and said to his master that he ought not to be dressed as he was, nor shaved in such a manner; and about the children he told them how he ought to bring them up. And what was strange in this? for if his master had bought an exercise master, would he have employed him in the exercises of the palaestra as a servant or as a master? and so if he had bought a physician or an architect. And so, in every matter, it is absolutely necessary that he who has skill must be the superior of him who has not. Whoever, then, generally possesses the science of life, what else must he be than master? For who is master of a ship? ""The man who governs the helm."" Why? Because he who will not obey him suffers for it. ""But a master can give me stripes."" Can he do it, then, without suffering for it?' ""So I also used to think."" But because he can not do it without suffering for it, for this reason it is not in his power: and no man can do what is unjust without suffering for it. ""And what is the penalty for him who puts his own slave in chains, what do you think that is?"" The fact of putting the slave in chains: and you also will admit this, if you choose to maintain the truth, that man is not a wild beast, but a tame animal.","","","",""
"4.26","4.1","26","For when is a a vine doing badly? When it is in a condition contrary to its nature. When is a cock? Just the same. Therefore a man also is so. What then is a man's nature? To bite, to kick, and to throw into prison and to behead? No; but to do good, to co-operate with others, to wish them well. At that time, then, he is in a bad condition, whether you choose to admit it or not, when he is acting foolishly.","","","",""
"4.27","4.1","27","""Socrates, then, did not fare badly?"" No; but his judges aid his accusers did. ""Nor did Helvidius at Rome fare badly?"" No; but his murderer did. ""How do you mean?"" The same as you do when you say that a cock has not fared badly when he has gained the victory and been severely wounded; but that the cock has fared badly when he has been defeated and is unhurt: nor do you call a dog fortunate who neither pursues game nor labors, but when you see him sweating, when you see him in pain and panting violently after running. What paradox do we utter if we say that the evil in everything's that which is contrary to the nature of the thing? Is that a paradox? for do you not say this in the case of all other things? Why then in the case of man only do you think differently, But because we say that the nature of man is tame and social and faithful, you will not say that this is a paradox? ""It is not."" What then is it a paradox to say that a man is not hurt when he is whipped, or put in chains, or beheaded? does he not, if he suffers nobly, come off even with increased advantage and profit? But is he not hurt, who suffers in a most pitiful and disgraceful way, who in place of a man becomes a wolf, or viper or wasp?","","","",""
