"Index","Chapter","Thought","D: Original","D: Refashioned","D: Elegant","D: Distilled","Notes"
"15.18","15","396","The Master said, 'The superior man is distressed by his want of ability. He is not distressed by men's not knowing him.'","The Master said, 'The superior person is troubled by his own lack of ability, not by others failing to recognize him.'","The superior person's worry: 'Am I good enough?' Not: 'Do they know how good I am?'","Focus on your competence, not your reputation.","Bing wu neng (病無能, distressed by lack of ability). Another variation on the theme of 1.1, 1.16, 4.14, 14.32. The Junzi's orientation is always internal. Connects to FUALL's Academy: genuine learning is self-directed, not approval-seeking."
"15.19","15","397","The Master said, 'The superior man dislikes the thought of his name not being mentioned after his death.'","The Master said, 'The superior person dreads dying without having left a legacy.'","The superior person's deepest fear: dying without having left something worth remembering.","The real fear is not death but dying before your work matters.","Ji mo wu wen (疾沒世而名不稱) — 'distressed at departing this world with no name.' This is not vanity but concern for legacy — the desire that one's life contribute something to the chain of transmission. Connects to FUALL's framework: the project's anxiety is that wisdom will not be transmitted."
"15.20","15","398","The Master said, 'What the superior man seeks, is in himself. What the mean man seeks, is in others.'","The Master said, 'The superior person seeks what he needs within himself. The inferior person seeks it in others.'","Look within for what you need — the inferior person looks everywhere else.","Self-reliance in the search for virtue distinguishes the superior from the inferior person.","Qiu zhu ji (求諸己) vs. Qiu zhu ren (求諸人). The Junzi's locus of control is internal; the Xiaoren's is external. Connects to FUALL's Wisdom: genuine understanding is developed internally, not borrowed from authority."
"15.21","15","399","The Master said, 'The superior man is dignified, but does not wrangle. He is sociable, but not a partizan.'","The Master said, 'The superior person is dignified without being contentious. He is sociable without being partisan.'","Dignified but not combative. Social but not factional. That is the superior person.","True character is firm without being aggressive and open without being tribal.","Qun er bu dang (群而不黨) — 'associates but does not form factions.' The Junzi participates in community without becoming partisan. Connects to FUALL's Agora: productive discourse requires engagement without tribalism."
"15.22","15","400","The Master said, 'The superior man does not promote a man simply on account of his words, nor does he put aside good words because of the man.'","The Master said, 'The superior person does not promote someone merely because of their words, nor does he dismiss good words because of who said them.'","Do not elevate a person for speaking well. Do not reject wisdom because the speaker is flawed.","Judge arguments by their merit and people by their actions — never confuse the two.","Bu yi yan ju ren, bu yi ren fei yan (不以言舉人，不以人廢言). Separate the evaluation of ideas from the evaluation of persons. This is a foundational principle of intellectual integrity. Connects to FUALL's Reason: truth is independent of its source."
"15.23","15","401","Tsze-kung asked, saying, 'Is there one word which may serve as a rule of practice for all one's life?' The Master said, 'Is not RECIPROCITY such a word? What you do not want done to yourself, do not do to others.'","Zigong asked, 'Is there a single word that can serve as a guide for one's entire life?' The Master said, 'Perhaps the word ""reciprocity."" Do not do to others what you would not want done to yourself.'","One word for a lifetime: reciprocity. Do not inflict on others what you would refuse for yourself.","The single principle sufficient for a lifetime: do not do to others what you would not want done to you.","Shu (恕, reciprocity) — Confucius's candidate for the one unifying ethical principle. Ji suo bu yu, wu shi yu ren (己所不欲，勿施於人) — the 'Silver Rule,' also in 12.2. The negative formulation ('do not do') is deliberate: it sets a floor rather than a ceiling, leaving room for individual judgment about positive action. This parallels the Golden Rule in Matthew 7:12 and Hillel's formulation in the Talmud. Connects to FUALL's Right: the minimum ethical principle is universally applicable."
"15.24","15","402","The Master said, 'In my dealings with men, whose evil do I blame, whose goodness do I praise, beyond what is proper? If I do sometimes exceed in praise, there must be ground for it in my examination of the individual.
'This people supplied the ground why the three dynasties pursued the path of straightforwardness.'","The Master said, 'In dealing with people, do I blame anyone too harshly or praise anyone too generously beyond what is warranted? If I do sometimes praise excessively, there is always a basis for it that I have verified. The common people today are the same people whose honesty gave the three dynasties their straight path.'","If I praise, there is evidence. If I blame, there is cause. The people who walk the earth today are the same honest stock that sustained three dynasties.","Judgment must be grounded in evidence, and faith in ordinary people is justified by the track record of civilization.","The 'three dynasties' (san dai, 三代) — Xia, Shang, Zhou — are the Confucian golden age of righteous governance. Confucius grounds his faith in human potential in historical evidence: these same people sustained great civilizations. Connects to FUALL's framework: the project's faith in human capacity is not naive but historically informed."
"15.25","15","403","The Master said, 'Even in my early days, a historiographer would leave a blank in his text, and he who had a horse would lend him to another to ride. Now, alas! there are no such things.'","The Master said, 'In my younger days, a historian would leave a blank where he was uncertain, and a man who owned a horse would lend it to another. Now such things no longer exist.'","Once, historians admitted uncertainty and horse-owners shared. Now neither happens.","The decline of intellectual honesty and personal generosity are symptoms of the same civilizational erosion.","Two seemingly unrelated examples linked by a common thread: declining integrity. The historian's blank space (que wen, 闕文) represents intellectual honesty — admitting what you do not know. The horse-lending represents generosity and trust. Both have disappeared. Connects to FUALL's erosion pattern: the degradation of character shows up in both intellectual and social life simultaneously."
"15.26","15","404","The Master said, 'Specious words confound virtue. Want of forbearance in small matters confounds great plans.'","The Master said, 'Clever-sounding words corrupt virtue. Lack of patience in small matters ruins great plans.'","Clever words corrupt virtue. Impatience with small things destroys great ones.","Two destroyers of excellence: persuasive nonsense and impatience with detail.","Qiao yan luan de (巧言亂德) — see 1.3, 17.17. Xiao bu ren ze luan da mou (小不忍則亂大謀) — 'inability to endure small things disrupts great plans.' Two distinct warnings: one about discourse (bad speech corrupts character), one about temperament (impatience destroys strategy). Connects to FUALL's Reason and Right: both require discipline against seductive shortcuts."
"15.27","15","405","The Master said, 'When the multitude hate a man, it is necessary to examine into the case. When the multitude like a man, it is necessary to examine into the case.'","The Master said, 'When the crowd hates someone, you must examine the case yourself. When the crowd loves someone, you must also examine the case yourself.'","The crowd's hatred requires investigation. The crowd's love requires it equally.","Popular opinion — whether for or against — is never a substitute for independent judgment.","Zhong wu zhi, bi cha yan; zhong hao zhi, bi cha yan (眾惡之，必察焉；眾好之，必察焉). Confucius demands independent verification against mob sentiment in both directions. This echoes 13.24. Connects to FUALL's Reason: truth is not determined by consensus."
"15.28","15","406","The Master said, 'A man can enlarge the principles which he follows; those principles do not enlarge the man.'","The Master said, 'A person can enlarge the principles he follows. But principles do not enlarge the person.'","You can make the Way greater. The Way cannot make you greater — that is your work alone.","The Dao does not elevate you; you elevate the Dao through how you live it.","Ren neng hong dao, fei dao hong ren (人能弘道，非道弘人) — 'people can enlarge the Way; the Way does not enlarge people.' Confucius insists on human agency: the Dao is not a force that automatically improves those who follow it; it requires active human effort to be realized. Connects to FUALL's framework: wisdom is achieved through human effort, not received passively from tradition."
"15.29","15","407","The Master said, 'To have faults and not to reform them,-- this, indeed, should be pronounced having faults.'","The Master said, 'To have faults and not correct them — that is the real fault.'","The fault is not in failing. The fault is in refusing to fix it.","An uncorrected fault is the only real fault.","Guo er bu gai, shi wei guo yi (過而不改，是謂過矣). One of the most quoted lines from the Analects. The distinction between error (inevitable) and persistence in error (a moral failing). Connects to FUALL's framework: self-correction is the engine of all improvement."
"15.30","15","408","The Master said, 'I have been the whole day without eating, and the whole night without sleeping:-- occupied with thinking. It was of no use. The better plan is to learn.'","The Master said, 'I once went the whole day without eating and the whole night without sleeping, occupied with thinking. It was useless. Better to learn.'","A day without food, a night without sleep, all spent thinking — and nothing gained. Better to learn from others.","Pure thought without input is sterile; learning must feed reflection.","Si vs. Xue (思 vs. 學) — thinking vs. learning. This complements 2.15: 'Learning without thought is labor lost; thought without learning is perilous.' Together they establish Confucius's epistemology: both input (learning) and processing (thought) are necessary; neither alone is sufficient. Connects to FUALL's Academy: genuine understanding requires both study and reflection."
"15.31","15","409","The Master said, 'The object of the superior man is truth. Food is not his object. There is plowing;-- even in that there is sometimes want. So with learning;-- emolument may be found in it. The superior man is anxious lest he should not get truth; he is not anxious lest poverty should come upon him.'","The Master said, 'The superior person's object is truth, not food. Farming may lead to hunger; learning may lead to salary. But the superior person worries about truth, not about poverty.'","The superior person pursues truth, not livelihood. Poverty may come; truth must not be lost.","Better to be poor and oriented toward truth than comfortable and oriented toward survival.","Mou dao bu mou shi (謀道不謀食) — 'plan for the Way, not for food.' The Junzi's priority hierarchy: Dao above material security. This does not mean Confucius was indifferent to poverty (see 13.9: 'enrich them, then teach them') but that the scholar's personal orientation must be toward truth. Connects to FUALL's Academy: the intellectual vocation requires accepting material uncertainty."
"15.32","15","410","The Master said, 'When a man's knowledge is sufficient to attain, and his virtue is not sufficient to enable him to hold, whatever he may have gained, he will lose again.
'When his knowledge is sufficient to attain, and he has virtue enough to hold fast, if he cannot govern with dignity, the people will not respect him.
'When his knowledge is sufficient to attain, and he has virtue enough to hold fast; when he governs also with dignity, yet if he try to move the people contrary to the rules of propriety:-- full excellence is not reached.'","The Master said, 'When knowledge is sufficient to attain a position but virtue is insufficient to hold it, you will lose whatever you gain. When knowledge and virtue are both sufficient, but you cannot govern with dignity, the people will not respect you. When you have knowledge, virtue, and dignity, but try to move the people in ways that violate propriety, full excellence is still not reached.'","Knowledge gains. Virtue holds. Dignity commands respect. Propriety completes the work. Miss any one and excellence falls short.","Mastery requires four things in sequence: knowledge to attain, virtue to hold, dignity to command, and propriety to complete.","A four-stage model of leadership excellence: Zhi (知, knowledge) → De (德, virtue) → Zhuang (莊, dignity) → Li (禮, propriety). Each is necessary but insufficient alone. The sequence matters: you can have all three prior qualities and still fail at the final step. Connects to FUALL's framework: complete leadership integrates intellectual, moral, social, and cultural competence."
"15.33","15","411","The Master said, 'The superior man cannot be known in little matters; but he may be intrusted with great concerns. The small man may not be intrusted with great concerns, but he may be known in little matters.'","The Master said, 'The superior person cannot be fully known from small tasks, but can be entrusted with great responsibilities. The inferior person cannot be entrusted with great responsibilities, but can be observed in small tasks.'","You cannot judge a great person by small tasks, nor entrust a small person with great ones. Scale reveals character.","Great people are tested by great responsibilities; small people are exposed by them.","Junzi bu ke xiao zhi, er ke da shou (君子不可小知，而可大受). The principle: scope of assessment must match scope of capability. Small tasks may not reveal a great person's strengths; great tasks will certainly reveal a small person's limitations. Connects to FUALL's Guilds: matching assessment scale to capability level."
"15.34","15","412","The Master said, 'Virtue is more to man than either water or fire. I have seen men die from treading on water and fire, but I have never seen a man die from treading the course of virtue.'","The Master said, 'Virtue is more essential to people than water or fire. I have seen people die from stepping into water or fire, but I have never seen anyone die from stepping into the path of virtue.'","Water and fire can kill you. Virtue never has. Yet people fear virtue more than either.","People fear the demands of virtue more than physical danger, even though virtue has never destroyed anyone.","De (virtue) compared to the basic necessities (water and fire). Confucius argues that virtue is both more essential and less dangerous than material necessities, yet people resist it more. The paradox: we fear what cannot harm us and embrace what can."
"15.35","15","413","The Master said, 'Let every man consider virtue as what devolves on himself. He may not yield the performance of it even to his teacher.'","The Master said, 'Let every person consider virtue their own personal responsibility. In this matter, you need not defer even to your teacher.'","In the matter of virtue, do not yield — not even to your teacher.","Virtue is the one domain where deference to authority is not a virtue.","Dang ren bu rang yu shi (當仁不讓於師) — 'when it comes to Ren, do not yield even to your teacher.' A striking statement from a teacher: in the pursuit of virtue, the student's own responsibility is primary. No authority figure can substitute for personal moral agency. Connects to FUALL's framework: wisdom must ultimately be individually owned, not borrowed from institutions."
"15.36","15","414","The Master said, 'The superior man is correctly firm, and not firm merely.'","The Master said, 'The superior person is firm in principle, not merely stubborn.'","Principled firmness is not the same as stubbornness. One has a reason; the other has only rigidity.","True firmness is loyalty to principle; mere stubbornness is loyalty to position.","Zhen er bu liang (貞而不諒) — 'upright but not inflexibly loyal to a single position.' The Junzi's firmness is in values (Yi, 義), not in arbitrary positions. Connects to FUALL's Reason: genuine conviction is flexible in method but fixed in principle."
"15.37","15","415","The Master said, 'A minister, in serving his prince, reverently discharges his duties, and makes his emolument a secondary consideration.'","The Master said, 'In serving his ruler, a minister attends reverently to his duties and treats his salary as secondary.'","Serve with reverence. Let compensation be an afterthought.","The public servant's priority is duty, not pay.","Shi jun, jing qi shi er hou qi shi (事君，敬其事而後其食). Restates the theme of 14.1: service must be motivated by duty, not by salary. Connects to FUALL's framework: institutional health depends on people oriented toward mission rather than compensation."
"15.38","15","416","The Master said, 'In teaching there should be no distinction of classes.'","The Master said, 'In education, there should be no class distinctions.'","Teach everyone. No exceptions. No classes.","Education should be universal, not reserved for any social class.","You jiao wu lei (有教無類) — 'in teaching, there are no categories.' One of Confucius's most revolutionary principles. In his era, education was restricted to the aristocracy. Confucius accepted students from all backgrounds, charging only a token fee (a bundle of dried meat). This is the foundation of FUALL's educational philosophy: the Academy must be open to all."
"15.39","15","417","The Master said, 'Those whose courses are different cannot lay plans for one another.'","The Master said, 'Those who follow different paths cannot make plans together.'","If your ways diverge, your plans cannot converge.","People who disagree on fundamentals cannot collaborate on specifics.","Dao bu tong, bu xiang wei mou (道不同，不相為謀). The Dao (道, Way) here refers to fundamental values and direction, not trivial preferences. Cooperation requires shared foundational commitments. Connects to FUALL's framework: the project's institutions require shared commitment to Wisdom as a precondition for productive work."
"15.40","15","418","The Master said, 'In language it is simply required that it convey the meaning.'","The Master said, 'In language, it is simply required that it convey the meaning.'","Language has one job: to convey meaning. Everything else is ornament.","The purpose of language is clarity, not decoration.","Ci da er yi yi (辭達而已矣) — 'words arrive at meaning and that is all.' This is not anti-literary but anti-ornamental: language should serve communication, not display. Connects to FUALL's Reason: clear thinking requires clear expression."
"15.41","15","419","The Music-master, Mien, having called upon him, when they came to the steps, the Master said, 'Here are the steps.' When they came to the mat for the guest to sit upon, he said, 'Here is the mat.' When all were seated, the Master informed him, saying, 'So and so is here; so and so is here.'
The Music-master, Mien, having gone out, Tsze-chang asked, saying. 'Is it the rule to tell those things to the Music- master?'
The Master said, 'Yes. This is certainly the rule for those who lead the blind.'","When the blind Music-master Mian came to visit, the Master guided him at every step. 'Here are the stairs. Here is the mat. So-and-so is seated here; so-and-so there.' After Mian left, Zizhang asked, 'Is this the proper way to assist a music-master?' The Master said, 'Yes. This is how one guides those who cannot see.'","Confucius guided the blind musician step by step — stairs, mat, who sat where. 'Is this the rule?' his student asked. 'Yes. This is how you help those who cannot see.'","True courtesy is not ceremony but practical helpfulness — telling people what they need to know in the moment they need it.","Music-master Mian (師冕) — court musicians were traditionally blind. Confucius's detailed guidance (stairs, mat, seating) is an example of Li (禮) as practical compassion, not empty formality. The passage illustrates that propriety at its best is attentive care for others' actual needs. Connects to FUALL's Right: ritual is the mechanism through which care becomes action."
"","16","","<b>Book 16: Ke She</b>","","","",""
"16.1","16","420","The head of the Chi family was going to attack Chwan-yu.
Zan Yu and Chi-lu had an interview with Confucius, and said, 'Our chief, Chi, is going to commence operations against Chwan-yu.'
Confucius said, 'Ch'iu, is it not you who are in fault here?
'Now, in regard to Chwan-yu, long ago, a former king appointed its ruler to preside over the sacrifices to the eastern Mang; moreover, it is in the midst of the territory of our State; and its ruler is a minister in direct connexion with the sovereign:-- What has your chief to do with attacking it?'
Zan Yu said, 'Our master wishes the thing; neither of us two ministers wishes it.'
Confucius said, 'Ch'iu, there are the words of Chau Zan,-- ""When he can put forth his ability, he takes his place in the ranks of office; when he finds himself unable to do so, he retires from it. How can he be used as a guide to a blind man, who does not support him when tottering, nor raise him up when fallen?""
'And further, you speak wrongly. When a tiger or rhinoceros escapes from his cage; when a tortoise or piece of jade is injured in its repository:-- whose is the fault?'
Zan Yu said, 'But at present, Chwan-yu is strong and near to Pi; if our chief do not now take it, it will hereafter be a sorrow to his descendants.'
Confucius said. 'Ch'iu, the superior man hates that declining to say-- ""I want such and such a thing,"" and framing explanations for the conduct.
'I have heard that rulers of States and chiefs of families are not troubled lest their people should be few, but are troubled lest they should not keep their several places; that they are not troubled with fears of poverty, but are troubled with fears of a want of contented repose among the people in their several places. For when the people keep their several places, there will be no poverty; when harmony prevails, there will be no scarcity of people; and when there is such a contented repose, there will be no rebellious upsettings.
'So it is.-- Therefore, if remoter people are not submissive, all the influences of civil culture and virtue are to be cultivated to attract them to be so; and when they have been so attracted, they must be made contented and tranquil.
'Now, here are you, Yu and Ch'iu, assisting your chief. Remoter people are not submissive, and, with your help, he cannot attract them to him. In his own territory there are divisions and downfalls, leavings and separations, and, with your help, he cannot preserve it.
'And yet he is planning these hostile movements within the State.-- I am afraid that the sorrow of the Chi-sun family will not be on account of Chwan-yu, but will be found within the screen of their own court.'","The Ji family planned to attack Zhuanyu. Ran You and Zilu met with Confucius and said, 'Our chief is about to take military action against Zhuanyu.' Confucius said, 'Qiu, is this not your fault? A former king appointed Zhuanyu's ruler to preside over sacrifices. It lies within our own state. Its ruler is a minister connected to the sovereign. What business has your chief attacking it?'

Ran You said, 'Our master wants it — neither of us ministers supports it.' Confucius replied, 'Qiu! There is an old saying: ""When you can serve, take your place; when you cannot, step down."" How can a guide who fails to support the blind when they stumble be of any use? And further — you speak wrongly. When a tiger escapes its cage or jade is broken in its box, whose fault is it? The keeper's.

Ran You said, 'But Zhuanyu is strong and close to Pi. If we don't take it now, it will trouble our descendants.' Confucius said, 'Qiu! The superior person detests those who refuse to say ""I want this"" and instead invent justifications.

I have heard that rulers should worry not about having too few people but about inequality; not about poverty but about discontent. When people have their proper places, there is no poverty. When there is harmony, there is no shortage of people. When people are content, there is no rebellion.

If distant peoples will not submit, attract them through culture and virtue. Once they come, keep them content. But you two are helping your chief, and the distant peoples will not come, and the state itself is fracturing — and yet he plans war within his own borders! I fear the Ji family's trouble will come not from Zhuanyu but from within their own walls.'","The tiger has escaped the cage. The jade is shattered in its box. And you ask who is to blame? — The keeper. The Ji family's real enemy is not across the border but behind its own walls.","Rulers who manufacture external threats to distract from internal decay will find the decay was the real threat all along.","One of the longest and most politically substantive passages in the Analects. Zhuanyu (顓臾) — a small dependent state within Lu's territory. The Ji family (季氏) — the most powerful of the three families controlling Lu. Confucius's argument against the attack is multi-layered: legal (Zhuanyu has legitimate status), moral (the Ji ministers are complicit), strategic (internal division is the real danger). The maxim 'bu huan gua er huan bu jun' (不患寡而患不均, worry not about scarcity but about inequality) became a foundational Chinese political principle. Connects to FUALL's domains of power: when social power (the Ji family) overrides legitimate authority (the Duke), the system is already failing."
"16.2","16","421","Confucius said, 'When good government prevails in the empire, ceremonies, music, and punitive military expeditions proceed from the son of Heaven. When bad government prevails in the empire, ceremonies, music, and punitive military expeditions proceed from the princes. When these things proceed from the princes, as a rule, the cases will be few in which they do not lose their power in ten generations. When they proceed from the Great officers of the princes, as a rule, the cases will be few in which they do not lose their power in five generations. When the subsidiary ministers of the great officers hold in their grasp the orders of the state, as a rule, the cases will be few in which they do not lose their power in three generations.
'When right principles prevail in the kingdom, government will not be in the hands of the Great officers.
'When right principles prevail in the kingdom, there will be no discussions among the common people.'","Confucius said, 'When the realm is well-governed, ceremonies, music, and military campaigns originate from the sovereign. When it is badly governed, they originate from the regional lords. When lords control these things, power is typically lost within ten generations. When their ministers control them, within five. When their ministers' subordinates hold power, within three.

When right principles prevail, government does not fall into the hands of great officers. When right principles prevail, the common people have nothing to dispute about.'","Power that originates from the sovereign lasts ten generations. From the nobles, five. From their subordinates, three. The further power drifts from its source, the faster it decays.","The more dispersed legitimate authority becomes from its proper source, the faster the system collapses.","A theory of political entropy: legitimate authority degrades as it passes to lower levels. The progression (son of Heaven → princes → great officers → subsidiary ministers) describes the historical decay of the Zhou dynasty. Each transfer of power halves the time before collapse. Connects to FUALL's erosion pattern: institutional legitimacy decays when authority migrates from its proper locus."
"16.3","16","422","Confucius said, 'The revenue of the state has left the ducal House now for five generations. The government has been in the hands of the Great officers for four generations. On this account, the descendants of the three Hwan are much reduced.'","Confucius said, 'Revenue has left the ducal house for five generations now. Government has been in the hands of the great officers for four. This is why the descendants of the three Huan families are in decline.'","Five generations since the duke lost revenue. Four since he lost governance. The great families who seized power are now declining in turn.","Usurped power decays just as the legitimate power it replaced did.","The three Huan families (三桓) — Ji, Meng, and Shu — descendants of Duke Huan of Lu, who controlled the state. Confucius observes that the usurpers are themselves decaying, illustrating the principle from 16.2: illegitimate power is inherently unstable. Connects to FUALL's erosion pattern: the rot of institutional capture is self-limiting — the captors eventually decay too."
"16.4","16","423","Confucius said, 'There are three friendships which are advantageous, and three which are injurious. Friendship with the upright; friendship with the sincere; and friendship with the man of much observation:-- these are advantageous. Friendship with the man of specious airs; friendship with the insinuatingly soft; and friendship with the glib-tongued:-- these are injurious.'","Confucius said, 'Three friendships benefit you, and three harm you. Friendship with the upright, the sincere, and the well-informed benefits you. Friendship with the flattering, the two-faced, and the glib-tongued harms you.'","Beneficial friends: the honest, the sincere, the well-read. Harmful friends: the flattering, the slippery, the smooth-talking.","Your friends shape your character; choose the honest over the pleasant.","San yi you, san sun you (三益友，三損友). The taxonomy of friendship is based not on personal warmth but on moral and intellectual quality. Zhi (直, upright), Liang (諒, sincere), and Duo wen (多聞, well-informed) are the beneficial types. Pian pi (便辟, specious), Shan rou (善柔, insinuatingly soft), and Pian ning (便佞, glib) are the harmful types. Connects to FUALL's Agora: the quality of your discourse community determines the quality of your thinking."
"16.5","16","424","Confucius said, 'There are three things men find enjoyment in which are advantageous, and three things they find enjoyment in which are injurious. To find enjoyment in the discriminating study of ceremonies and music; to find enjoyment in speaking of the goodness of others; to find enjoyment in having many worthy friends:-- these are advantageous. To find enjoyment in extravagant pleasures; to find enjoyment in idleness and sauntering; to find enjoyment in the pleasures of feasting:-- these are injurious.'","Confucius said, 'Three pleasures benefit you, and three harm you. Finding pleasure in studying ritual and music, in speaking of others' goodness, and in having many worthy friends benefits you. Finding pleasure in extravagance, in idleness, and in feasting harms you.'","Beneficial pleasures: learning, praising goodness, worthy friends. Harmful pleasures: luxury, idleness, feasting.","The pleasures that build you up are learning, generosity, and good company; the ones that break you down are indulgence, laziness, and excess.","San yi le, san sun le (三益樂，三損樂). The taxonomy of pleasure parallels the taxonomy of friendship in 16.4. Confucius does not condemn pleasure itself but distinguishes constructive from destructive forms. Li yue (禮樂, ritual and music) as beneficial pleasure connects learning to joy. Connects to FUALL's framework: the educational institutions should be sources of genuine pleasure, not mere obligation."
"16.6","16","425","Confucius said, 'There are three errors to which they who stand in the presence of a man of virtue and station are liable. They may speak when it does not come to them to speak;-- this is called rashness. They may not speak when it comes to them to speak;-- this is called concealment. They may speak without looking at the countenance of their superior;-- this is called blindness.'","Confucius said, 'Three errors are common when in the presence of a person of authority. Speaking before it is your turn — that is rashness. Not speaking when it is your turn — that is concealment. Speaking without reading the other person's expression — that is blindness.'","Three errors in the presence of the powerful: speaking too soon (rashness), not speaking at all (concealment), speaking without reading the room (blindness).","In the presence of authority, the three failures are premature speech, withheld speech, and tone-deaf speech.","Zao (躁, rashness), Yin (隱, concealment), Gu (瞽, blindness). These are errors of timing and social awareness, not of content. All three relate to Zhi (智, wisdom) as social intelligence — knowing when and how to speak. Connects to FUALL's Agora: effective discourse requires not just having something to say but knowing when and how to say it."
"16.7","16","426","Confucius said, 'There are three things which the superior man guards against. In youth, when the physical powers are not yet settled, he guards against lust. When he is strong and the physical powers are full of vigor, he guards against quarrelsomeness. When he is old, and the animal powers are decayed, he guards against covetousness.'","Confucius said, 'The superior person guards against three things. In youth, when his energies are unsettled, he guards against lust. In his prime, when his energies are at full strength, he guards against combativeness. In old age, when his energies are declining, he guards against acquisitiveness.'","Youth: guard against lust. Prime: guard against aggression. Old age: guard against greed. Each stage has its specific danger.","The dangers shift with age — desire, then dominance, then accumulation — and each requires its own vigilance.","San jie (三戒, three warnings). The developmental psychology is practical: each life stage presents a characteristic temptation tied to physical energy levels. Se (色, lust/desire), Dou (鬥, combativeness), De (得, acquisitiveness). Connects to FUALL's framework: self-knowledge must include awareness of how your vulnerabilities change over time."
"16.8","16","427","Confucius said, 'There are three things of which the superior man stands in awe. He stands in awe of the ordinances of Heaven. He stands in awe of great men. He stands in awe of the words of sages.
'The mean man does not know the ordinances of Heaven, and consequently does not stand in awe of them. He is disrespectful to great men. He makes sport of the words of sages.'","Confucius said, 'The superior person stands in awe of three things: the will of Heaven, great people, and the words of sages. The inferior person, not knowing Heaven's will, does not stand in awe of it. He is disrespectful to great people and mocks the words of sages.'","The superior person reveres Heaven's will, great people, and the words of sages. The inferior person, knowing none of these, fears none of them.","The capacity for awe distinguishes the wise from the foolish; those who revere nothing understand nothing.","San wei (三畏, three objects of awe). Tian ming (天命, Heaven's mandate/ordinances) — the moral order of the universe. Da ren (大人, great people) — those who embody the Dao. Sheng ren zhi yan (聖人之言, words of sages) — the accumulated wisdom tradition. The Xiaoren's failure is not rebellion but ignorance: he does not know these things exist, so he cannot respect them. Connects to FUALL's Wisdom: genuine understanding begins with recognition that some things are greater than oneself."
"16.9","16","428","Confucius said, 'Those who are born with the possession of knowledge are the highest class of men. Those who learn, and so, readily, get possession of knowledge, are the next. Those who are dull and stupid, and yet compass the learning, are another class next to these. As to those who are dull and stupid and yet do not learn;-- they are the lowest of the people.'","Confucius said, 'Those born with knowledge are the highest class. Those who learn and acquire knowledge are next. Those who are dull but persist in learning come after them. Those who are dull and refuse to learn — they are the lowest.'","Born knowing: highest. Learning to know: next. Struggling to learn: honorable. Refusing to learn: lowest.","The ranking of people is not by natural intelligence but by willingness to learn.","Sheng er zhi zhi (生而知之) — 'born knowing.' Confucius believed such people existed but were extremely rare (he did not claim to be one — see 7.20). The hierarchy's real message is that effort (xue, 學) matters more than innate capacity. The lowest class is defined not by stupidity but by refusal to learn. Connects to FUALL's Academy: the only disqualifying trait is the refusal to engage."
"16.10","16","429","Confucius said, 'The superior man has nine things which are subjects with him of thoughtful consideration. In regard to the use of his eyes, he is anxious to see clearly. In regard to the use of his ears, he is anxious to hear distinctly. In regard to his countenance, he is anxious that it should be benign. In regard to his demeanor, he is anxious that it should be respectful. In regard to his speech, he is anxious that it should be sincere. In regard to his doing of business, he is anxious that it should be reverently careful. In regard to what he doubts about, he is anxious to question others. When he is angry, he thinks of the difficulties (his anger may involve him in). When he sees gain to be got, he thinks of righteousness.'","Confucius said, 'The superior person gives thoughtful attention to nine things: In seeing, he aims for clarity. In hearing, for accuracy. In expression, for warmth. In manner, for respect. In speech, for sincerity. In work, for reverent care. In doubt, for questioning others. In anger, for considering the consequences. When seeing a chance for gain, for thinking of what is right.'","Nine disciplines: clear sight, sharp hearing, warm expression, respectful manner, sincere speech, careful work, honest questioning, tempered anger, righteous restraint before gain.","The superior person applies disciplined attention to every faculty: eyes, ears, face, body, tongue, hands, doubts, anger, and desire.","Jiu si (九思, nine subjects of thoughtful consideration). This is one of the most comprehensive self-cultivation checklists in the Analects. Each pairs a human faculty or situation with its proper discipline. The ninth — yi yi (義, righteousness when seeing gain) — echoes 14.13 and 19.1. Connects to FUALL's Wisdom: each dimension of human capacity requires its own form of disciplined attention."
"16.11","16","430","Confucius said, 'Contemplating good, and pursuing it, as if they could not reach it; contemplating evil, and shrinking from it, as they would from thrusting the hand into boiling water:-- I have seen such men, as I have heard such words.
'Living in retirement to study their aims, and practising righteousness to carry out their principles:-- I have heard these words, but I have not seen such men.'","Confucius said, 'Pursuing good as if you could never reach it, shrinking from evil as from boiling water — I have seen such people and heard such words. Living in seclusion to examine one's aims, practicing righteousness to fulfill one's principles — I have heard such words, but I have never seen such people.'","Chasing good as if it were always out of reach, recoiling from evil as from boiling water — such people exist. But those who live in quiet seclusion practicing what they preach? I have heard of them. I have never met one.","People who flee evil are common enough; people who quietly practice righteousness in seclusion are almost mythical.","The asymmetry: moral urgency (pursuit of good, avoidance of evil) is observable; consistent private practice of principles is almost never seen. Confucius's skepticism about recluses (yin ju, 隱居) who claim to practice righteousness in isolation — he has 'heard' the claim but 'never seen' it verified. Connects to FUALL's framework: virtue must be publicly demonstrated, not merely privately claimed."
